yr,InitYear,YearDead,Site,spp,TagNo,TagStatus,Tapedist,Direction,dist,dbh1,tdbh,ht1,Cones,FYC,FALSE,order,site_tag
2004,2003,2004,OP,P,1632,TR,25.6,W,3.8,-100,-100,-100,0,0,TRUE,7607,OP_1632
2005,2003,2004,OP,P,1632,R,25.6,W,3.8,-100,-100,-100,0,0,TRUE,7608,OP_1632
2003,2003,2004,OP,P,1633,N,26.4,W,1.6,0.1,0.1,4,0,0,TRUE,7609,OP_1633
2004,2003,2004,OP,P,1633,TR,26.4,W,1.6,-100,-100,-100,0,0,TRUE,7610,OP_1633
2005,2003,2004,OP,P,1633,R,26.4,W,1.6,-100,-100,-100,0,0,TRUE,7611,OP_1633
2003,2003,2005,OP,P,1634,N,27.7,W,2.9,0.1,0.1,7,0,0,TRUE,7612,OP_1634
2004,2003,2005,OP,P,1634,F,27.7,W,2.9,0.2,0.2,8,0,0,TRUE,7613,OP_1634
2005,2003,2005,OP,P,1634,NF,27.7,W,2.9,-100,-100,-100,0,0,TRUE,7614,OP_1634
2007,2003,2005,OP,P,1634,NF,27.7,W,2.9,-100,-100,-100,0,0,TRUE,7615,OP_1634
2009,2003,2005,OP,P,1634,TR,27.7,W,2.9,-100,-100,-100,0,0,TRUE,7616,OP_1634
2003,2003,2004,OP,P,1635,N,29.7,W,0.3,0.1,0.1,7,0,0,TRUE,7617,OP_1635
2004,2003,2004,OP,P,1635,TR,29.7,W,0.3,-100,-100,-100,0,0,TRUE,7618,OP_1635
2005,2003,2004,OP,P,1635,R,29.7,W,0.3,-100,-100,-100,0,0,TRUE,7619,OP_1635
2007,2003,2004,OP,P,1635,TR,29.7,W,0.3,-100,-100,-100,0,0,TRUE,7620,OP_1635
2003,2003,2005,OP,P,1636,N,28.7,W,3.2,0.1,0.1,6,0,0,TRUE,7621,OP_1636
2004,2003,2005,OP,P,1636,F,28.7,W,3.2,0.1,0.1,6,0,0,TRUE,7622,OP_1636
2005,2003,2005,OP,P,1636,NF,28.7,W,3.2,-100,-100,-100,0,0,TRUE,7623,OP_1636
2003,2003,2004,OP,P,1637,N,29.4,W,4,0.1,0.1,9,0,0,TRUE,7624,OP_1637
2004,2003,2004,OP,P,1637,TR,29.4,W,4,-100,-100,-100,0,0,TRUE,7625,OP_1637
2005,2003,2004,OP,P,1637,R,29.4,W,4,-100,-100,-100,0,0,TRUE,7626,OP_1637
2003,2003,2004,OP,P,1638,N,34,W,1.9,0.1,0.1,6,0,0,TRUE,7627,OP_1638
2004,2003,2004,OP,P,1638,TR,34,W,1.9,-100,-100,-100,0,0,TRUE,7628,OP_1638
2005,2003,2004,OP,P,1638,R,34,W,1.9,-100,-100,-100,0,0,TRUE,7629,OP_1638
2003,2003,2005,OP,P,1639,N,30.1,W,3.8,0.1,0.1,8,0,0,TRUE,7630,OP_1639
2004,2003,2005,OP,P,1639,F,30.1,W,3.8,0.1,0.1,12,0,0,TRUE,7631,OP_1639
2005,2003,2005,OP,P,1639,NF,30.1,W,3.8,-100,-100,-100,0,0,TRUE,7632,OP_1639
2007,2003,2005,OP,P,1639,TR,30.1,W,3.8,-100,-100,-100,0,0,TRUE,7633,OP_1639
2003,2003,2005,OP,O,1640,N,47.2,W,5.1,0.4,0.4,8,0,0,TRUE,7634,OP_1640
2005,2003,2005,OP,O,1640,NF,47.2,W,5.1,-100,-100,-100,0,0,TRUE,7635,OP_1640
2007,2003,2005,OP,O,1640,NF,47.2,W,5.1,-100,-100,-100,0,0,TRUE,7636,OP_1640
2009,2003,2005,OP,O,1640,NF,47.2,W,5.1,-100,-100,-100,0,0,TRUE,7637,OP_1640
2011,2003,2005,OP,O,1640,NF,47.2,W,5.1,-100,-100,-100,0,0,TRUE,7638,OP_1640
2003,2003,-100,OP,P,1641,N,58.9,W,4.8,0.5,0.5,40,0,0,TRUE,7639,OP_1641
2005,2003,-100,OP,P,1641,NF,58.9,W,4.8,0.55,0.55,-100,0,0,TRUE,7640,OP_1641
2006,2003,-100,OP,P,1641,F,58.9,W,4.8,0.6,0.6,48,0,0,TRUE,7641,OP_1641
2007,2003,-100,OP,P,1641,F,58.9,W,4.8,0.6,0.6,54,0,0,TRUE,7642,OP_1641
2009,2003,-100,OP,P,1641,F,58.9,W,4.8,0.7,0.7,57,0,0,TRUE,7643,OP_1641
2011,2003,-100,OP,P,1641,F,58.9,W,4.8,0.9,0.9,63,8,0,TRUE,7644,OP_1641
2013,2003,-100,OP,P,1641,F,58.9,W,4.8,1.2,1.2,79,9,0,TRUE,7645,OP_1641
2014,2003,-100,OP,P,1641,F,58.9,W,4.8,1.2,1.2,80,0,0,TRUE,7646,OP_1641
2003,2003,2004,OP,P,1642,N,76.7,W,1.2,0.1,0.1,5,0,0,TRUE,7647,OP_1642
2004,2003,2004,OP,P,1642,TR,76.7,W,1.2,-100,-100,-100,0,0,TRUE,7648,OP_1642
2005,2003,2004,OP,P,1642,NF,76.7,W,1.2,-100,-100,-100,0,0,TRUE,7649,OP_1642
2007,2003,2004,OP,P,1642,NF,76.7,W,1.2,-100,-100,-100,0,0,TRUE,7650,OP_1642
2003,2003,2014,OP,P,1643,N,41.4,W,4.6,0.6,0.6,148,0,0,TRUE,7651,OP_1643
2005,2003,2014,OP,P,1643,NF,41.4,W,4.6,0.8,0.8,-100,0,0,TRUE,7652,OP_1643
2006,2003,2014,OP,P,1643,F,41.4,W,4.6,1,1,210,0,0,TRUE,7653,OP_1643
2007,2003,2014,OP,P,1643,F,41.4,W,4.6,1.1,1.1,211,0,0,TRUE,7654,OP_1643
2009,2003,2014,OP,P,1643,F,41.4,W,4.6,1.2,1.2,212,0,0,TRUE,7655,OP_1643
2011,2003,2014,OP,P,1643,F,41.4,W,4.6,1.5,1.5,215,0,0,TRUE,7656,OP_1643
2013,2003,2014,OP,P,1643,F,41.4,W,4.6,1.5,1.5,225,0,0,TRUE,7657,OP_1643
2014,2003,2014,OP,P,1643,F,41.4,W,4.6,1.4,1.4,223,0,0,TRUE,7658,OP_1643
2003,2003,2005,OP,P,1644,N,41.3,W,3.4,0.2,0.2,45,0,0,TRUE,7659,OP_1644
2005,2003,2005,OP,P,1644,R,41.3,W,3.4,-100,-100,-100,0,0,TRUE,7660,OP_1644
2003,2003,2014,OP,P,1645,N,27.3,W,7.9,5.6,8.50411665,-100,0,0,TRUE,7661,OP_1645
2005,2003,2014,OP,P,1645,NF,27.3,W,7.9,6.6,9.953014619,-100,0,0,TRUE,7662,OP_1645
2006,2003,2014,OP,P,1645,F,27.3,W,7.9,7.1,10.69626103,-100,0,0,TRUE,7663,OP_1645
2007,2003,2014,OP,P,1645,F,27.3,W,7.9,7.6,11.40219277,-100,0,0,TRUE,7664,OP_1645
2009,2003,2014,OP,P,1645,F,27.3,W,7.9,8.9,13.23820229,-100,3,0,TRUE,7665,OP_1645
2011,2003,2014,OP,P,1645,F,27.3,W,7.9,12,15.94521872,-100,3,0,TRUE,7666,OP_1645
2013,2003,2014,OP,P,1645,F,27.3,W,7.9,11.7,18.01610391,-100,9,0,TRUE,7667,OP_1645
2014,2003,2014,OP,P,1645,F,27.3,W,7.9,11.7,25.9,-100,4,0,TRUE,7668,OP_1645
2003,2003,2004,OP,P,1646,N,19.9,E,1.7,0.1,0.1,6,0,0,TRUE,7669,OP_1646
2004,2003,2004,OP,P,1646,TR,19.9,E,1.7,-100,-100,-100,0,0,TRUE,7670,OP_1646
2005,2003,2004,OP,P,1646,NF,19.9,E,1.7,-100,-100,-100,0,0,TRUE,7671,OP_1646
2006,2003,2004,OP,P,1646,NF,19.9,E,1.7,-100,-100,-100,0,0,TRUE,7672,OP_1646
2007,2003,2004,OP,P,1646,NF,19.9,E,1.7,-100,-100,-100,0,0,TRUE,7673,OP_1646
2003,2003,2004,OP,P,1647,N,19.5,E,0.9,0.1,0.1,4,0,0,TRUE,7674,OP_1647
2004,2003,2004,OP,P,1647,TR,19.5,E,0.9,-100,-100,-100,0,0,TRUE,7675,OP_1647
2005,2003,2004,OP,P,1647,NF,19.5,E,0.9,-100,-100,-100,0,0,TRUE,7676,OP_1647
2007,2003,2004,OP,P,1647,NF,19.5,E,0.9,-100,-100,-100,0,0,TRUE,7677,OP_1647
2003,2003,2004,OP,P,1648,N,19.5,E,0.9,0.1,0.1,7,0,0,TRUE,7678,OP_1648
2004,2003,2004,OP,P,1648,TR,19.5,E,0.9,-100,-100,-100,0,0,TRUE,7679,OP_1648
2005,2003,2004,OP,P,1648,NF,19.5,E,0.9,-100,-100,-100,0,0,TRUE,7680,OP_1648
2007,2003,2004,OP,P,1648,NF,19.5,E,0.9,-100,-100,-100,0,0,TRUE,7681,OP_1648
2009,2003,2004,OP,P,1648,NF,19.5,E,0.9,-100,-100,-100,0,0,TRUE,7682,OP_1648
2011,2003,2004,OP,P,1648,NF^3,19.5,E,0.9,-100,-100,-100,0,0,TRUE,7683,OP_1648
2003,2003,2004,OP,P,1649,N,19.5,E,0.9,0.1,0.1,11,0,0,TRUE,7684,OP_1649
2004,2003,2004,OP,P,1649,N,19.5,E,0.9,-100,-100,-100,0,0,TRUE,7685,OP_1649
2005,2003,2004,OP,P,1649,NF,19.5,E,0.9,-100,-100,-100,0,0,TRUE,7686,OP_1649
2007,2003,2004,OP,P,1649,NF,19.5,E,0.9,-100,-100,-100,0,0,TRUE,7687,OP_1649
2009,2003,2004,OP,P,1649,nf,19.5,E,0.9,-100,-100,-100,0,0,TRUE,7688,OP_1649
2011,2003,2004,OP,P,1649,NF^3,19.5,E,0.9,-100,-100,-100,0,0,TRUE,7689,OP_1649
2003,2003,2004,OP,P,1650,N,20.1,E,3.1,0.1,0.1,7,0,0,TRUE,7690,OP_1650
2004,2003,2004,OP,P,1650,TR,20.1,E,3.1,-100,-100,-100,0,0,TRUE,7691,OP_1650
2005,2003,2004,OP,P,1650,NF,20.1,E,3.1,-100,-100,-100,0,0,TRUE,7692,OP_1650
2007,2003,2004,OP,P,1650,NF,20.1,E,3.1,-100,-100,-100,0,0,TRUE,7693,OP_1650
2003,2003,2005,OP,P,1651,N,20.3,E,3.5,0.1,0.1,10,0,0,TRUE,7694,OP_1651
2004,2003,2005,OP,P,1651,F,20.3,E,3.5,0.1,0.1,16,0,0,TRUE,7695,OP_1651
2005,2003,2005,OP,P,1651,NF,20.3,E,3.5,-100,-100,-100,0,0,TRUE,7696,OP_1651
2006,2003,2005,OP,P,1651,ND,20.3,E,3.5,-100,-100,-100,0,0,TRUE,7697,OP_1651
2007,2003,2005,OP,P,1651,NF,20.3,E,3.5,-100,-100,-100,0,0,TRUE,7698,OP_1651
2003,2003,2004,OP,P,1652,N,20.4,E,3.5,0.1,0.1,7,0,0,TRUE,7699,OP_1652
2004,2003,2004,OP,P,1652,TR,20.4,E,3.5,-100,-100,-100,0,0,TRUE,7700,OP_1652
2005,2003,2004,OP,P,1652,NF,20.4,E,3.5,-100,-100,-100,0,0,TRUE,7701,OP_1652
2007,2003,2004,OP,P,1652,NF,20.4,E,3.5,-100,-100,-100,0,0,TRUE,7702,OP_1652
2003,2003,2004,OP,P,1653,N,20.1,E,2.5,0.1,0.1,6,0,0,TRUE,7703,OP_1653
2004,2003,2004,OP,P,1653,TR,20.1,E,2.5,-100,-100,-100,0,0,TRUE,7704,OP_1653
2005,2003,2004,OP,P,1653,NF,20.1,E,2.5,-100,-100,-100,0,0,TRUE,7705,OP_1653
2006,2003,2004,OP,P,1653,NF,20.1,E,2.5,-100,-100,-100,0,0,TRUE,7706,OP_1653
2007,2003,2004,OP,P,1653,NF,20.1,E,2.5,-100,-100,-100,0,0,TRUE,7707,OP_1653
2003,2003,2004,OP,P,1654,N,20.1,E,0.5,0.1,0.1,8,0,0,TRUE,7708,OP_1654
2004,2003,2004,OP,P,1654,TR,20.1,E,0.5,-100,-100,-100,0,0,TRUE,7709,OP_1654
2005,2003,2004,OP,P,1654,NF,20.1,E,0.5,-100,-100,-100,0,0,TRUE,7710,OP_1654
2007,2003,2004,OP,P,1654,NF,20.1,E,0.5,-100,-100,-100,0,0,TRUE,7711,OP_1654
2003,2003,2004,OP,P,1655,N,20.1,E,2.1,0.1,0.1,8,0,0,TRUE,7712,OP_1655
2004,2003,2004,OP,P,1655,TR,20.1,E,2.1,-100,-100,-100,0,0,TRUE,7713,OP_1655
2005,2003,2004,OP,P,1655,NF,20.1,E,2.1,-100,-100,-100,0,0,TRUE,7714,OP_1655
2007,2003,2004,OP,P,1655,NF,20.1,E,2.1,-100,-100,-100,0,0,TRUE,7715,OP_1655
2003,2003,2004,OP,P,1656,N,20.2,E,1.7,0.1,0.1,12,0,0,TRUE,7716,OP_1656
2004,2003,2004,OP,P,1656,TR,20.2,E,1.7,-100,-100,-100,0,0,TRUE,7717,OP_1656
2005,2003,2004,OP,P,1656,NF,20.2,E,1.7,-100,-100,-100,0,0,TRUE,7718,OP_1656
2007,2003,2004,OP,P,1656,NF,20.2,E,1.7,-100,-100,-100,0,0,TRUE,7719,OP_1656
2003,2003,2005,OP,P,1657,N,21,E,1.4,0.1,0.1,12,0,0,TRUE,7720,OP_1657
2004,2003,2005,OP,P,1657,F,21,E,1.4,0.1,0.1,15,0,0,TRUE,7721,OP_1657
2005,2003,2005,OP,P,1657,R,21,E,1.4,-100,-100,-100,0,0,TRUE,7722,OP_1657
2003,2003,2005,OP,P,1658,N,21,E,1.4,0.1,0.1,12,0,0,TRUE,7723,OP_1658
2004,2003,2005,OP,P,1658,F,21,E,1.4,0.1,0.1,14,0,0,TRUE,7724,OP_1658
2005,2003,2005,OP,P,1658,R,21,E,1.4,-100,-100,-100,0,0,TRUE,7725,OP_1658
2003,2003,2004,OP,P,1659,N,21,E,1.4,0.1,0.1,10,0,0,TRUE,7726,OP_1659
2004,2003,2004,OP,P,1659,TR,21,E,1.4,-100,-100,-100,0,0,TRUE,7727,OP_1659
2005,2003,2004,OP,P,1659,NF,21,E,1.4,-100,-100,-100,0,0,TRUE,7728,OP_1659
2007,2003,2004,OP,P,1659,NF,21,E,1.4,-100,-100,-100,0,0,TRUE,7729,OP_1659
2003,2003,2004,OP,P,1660,N,21,E,1.4,0.1,0.1,8,0,0,TRUE,7730,OP_1660
2004,2003,2004,OP,P,1660,TR,21,E,1.4,-100,-100,-100,0,0,TRUE,7731,OP_1660
2005,2003,2004,OP,P,1660,NF,21,E,1.4,-100,-100,-100,0,0,TRUE,7732,OP_1660
2007,2003,2004,OP,P,1660,NF,21,E,1.4,-100,-100,-100,0,0,TRUE,7733,OP_1660
2003,2003,2005,OP,P,1661,N,21.1,E,0.6,0.1,0.1,10,0,0,TRUE,7734,OP_1661
2004,2003,2005,OP,P,1661,F,21.1,E,0.6,0.1,0.1,11,0,0,TRUE,7735,OP_1661
2005,2003,2005,OP,P,1661,R,21.1,E,0.6,-100,-100,-100,0,0,TRUE,7736,OP_1661
2006,2003,2005,OP,P,1661,NF,21.1,E,0.6,-100,-100,-100,0,0,TRUE,7737,OP_1661
2003,2003,2004,OP,P,1662,N,21.1,E,0.6,0.1,0.1,9,0,0,TRUE,7738,OP_1662
2004,2003,2004,OP,P,1662,TR,21.1,E,0.6,-100,-100,-100,0,0,TRUE,7739,OP_1662
2005,2003,2004,OP,P,1662,NF,21.1,E,0.6,-100,-100,-100,0,0,TRUE,7740,OP_1662
2007,2003,2004,OP,P,1662,NF,21.1,E,0.6,-100,-100,-100,0,0,TRUE,7741,OP_1662
2003,2003,2004,OP,P,1663,N,22,E,0.9,0.1,0.1,8,0,0,TRUE,7742,OP_1663
2004,2003,2004,OP,P,1663,TR,22,E,0.9,-100,-100,-100,0,0,TRUE,7743,OP_1663
2005,2003,2004,OP,P,1663,NF,22,E,0.9,-100,-100,-100,0,0,TRUE,7744,OP_1663
2007,2003,2004,OP,P,1663,NF,22,E,0.9,-100,-100,-100,0,0,TRUE,7745,OP_1663
2003,2003,2004,OP,P,1664,N,23.2,E,0.2,0.1,0.1,10,0,0,TRUE,7746,OP_1664
2004,2003,2004,OP,P,1664,TR,23.2,E,0.2,-100,-100,-100,0,0,TRUE,7747,OP_1664
2005,2003,2004,OP,P,1664,NF,23.2,E,0.2,-100,-100,-100,0,0,TRUE,7748,OP_1664
2007,2003,2004,OP,P,1664,NF,23.2,E,0.2,-100,-100,-100,0,0,TRUE,7749,OP_1664
2003,2003,2004,OP,P,1665,N,21.9,E,3.1,0.1,0.1,9,0,0,TRUE,7750,OP_1665
2004,2003,2004,OP,P,1665,TR,21.9,E,3.1,-100,-100,-100,0,0,TRUE,7751,OP_1665
2005,2003,2004,OP,P,1665,NF,21.9,E,3.1,-100,-100,-100,0,0,TRUE,7752,OP_1665
2007,2003,2004,OP,P,1665,NF,21.9,E,3.1,-100,-100,-100,0,0,TRUE,7753,OP_1665
2003,2003,2004,OP,P,1666,N,21.9,E,3.1,0.1,0.1,5,0,0,TRUE,7754,OP_1666
2004,2003,2004,OP,P,1666,TR,21.9,E,3.1,-100,-100,-100,0,0,TRUE,7755,OP_1666
2005,2003,2004,OP,P,1666,NF,21.9,E,3.1,-100,-100,-100,0,0,TRUE,7756,OP_1666
2007,2003,2004,OP,P,1666,NF,21.9,E,3.1,-100,-100,-100,0,0,TRUE,7757,OP_1666
2003,2003,2007,OP,P,1667,N,27.4,E,0,0.1,0.1,9,0,0,TRUE,7758,OP_1667
2004,2003,2007,OP,P,1667,N,27.4,E,0,0.1,0.1,10,0,0,TRUE,7759,OP_1667
2005,2003,2007,OP,P,1667,F,27.4,E,0,0.2,0.2,10,0,0,TRUE,7760,OP_1667
2006,2003,2007,OP,P,1667,ND,27.4,E,0,-100,-100,-100,0,0,TRUE,7761,OP_1667
2007,2003,2007,OP,P,1667,TR,27.4,E,0,-100,-100,-100,0,0,TRUE,7762,OP_1667
2003,2003,2004,OP,P,1668,N,26.1,E,3.9,0.1,0.1,11,0,0,TRUE,7763,OP_1668
2004,2003,2004,OP,P,1668,TR,26.1,E,3.9,-100,-100,-100,0,0,TRUE,7764,OP_1668
2005,2003,2004,OP,P,1668,R,26.1,E,3.9,-100,-100,-100,0,0,TRUE,7765,OP_1668
2006,2003,2004,OP,P,1668,NF,26.1,E,3.9,-100,-100,-100,0,0,TRUE,7766,OP_1668
2003,2003,2004,OP,O,1669,N,31.4,E,2.8,0.2,0.2,13,0,0,TRUE,7767,OP_1669
2004,2003,2004,OP,O,1669,TR,31.4,E,2.8,-100,-100,-100,0,0,TRUE,7768,OP_1669
2005,2003,2004,OP,O,1669,NF,31.4,E,2.8,-100,-100,-100,0,0,TRUE,7769,OP_1669
2007,2003,2004,OP,O,1669,F,31.4,E,2.8,-100,-100,-100,0,0,TRUE,7770,OP_1669
2009,2003,2004,OP,O,1669,F,31.4,E,2.8,0.2,0.2,12,0,0,TRUE,7771,OP_1669
2003,2003,2004,OP,P,1670,N,32.3,E,3,0.1,0.1,11,0,0,TRUE,7772,OP_1670
2004,2003,2004,OP,P,1670,TR,32.3,E,3,-100,-100,-100,0,0,TRUE,7773,OP_1670
2005,2003,2004,OP,P,1670,NF,32.3,E,3,-100,-100,-100,0,0,TRUE,7774,OP_1670
2006,2003,2004,OP,P,1670,TR,32.2,E,3,-100,-100,-100,0,0,TRUE,7775,OP_1670
2007,2003,2004,OP,P,1670,NF,32.3,E,3,-100,-100,-100,0,0,TRUE,7776,OP_1670
2003,2003,2007,OP,P,1671,N,31.1,E,1.2,0.1,0.1,7,0,0,TRUE,7777,OP_1671
2004,2003,2007,OP,P,1671,F,31.1,E,1.2,0.1,0.1,8,0,0,TRUE,7778,OP_1671
2005,2003,2007,OP,P,1671,F,31.1,E,1.2,0.2,0.2,8,0,0,TRUE,7779,OP_1671
2006,2003,2007,OP,P,1671,F,31.1,E,1.2,0.3,0.3,14,0,0,TRUE,7780,OP_1671
2007,2003,2007,OP,P,1671,TR,31.1,E,1.2,-100,-100,-100,0,0,TRUE,7781,OP_1671
2003,2003,2009,OP,P,1672,N,31.1,E,1.2,0.1,0.1,7,0,0,TRUE,7782,OP_1672
2004,2003,2009,OP,P,1672,F,31.1,E,1.2,0.1,0.1,7,0,0,TRUE,7783,OP_1672
2005,2003,2009,OP,P,1672,F,31.1,E,1.2,0.1,0.1,7,0,0,TRUE,7784,OP_1672
2006,2003,2009,OP,P,1672,F,31.1,E,1.2,0.2,0.2,13,0,0,TRUE,7785,OP_1672
2007,2003,2009,OP,P,1672,F,31.1,E,1.2,0.2,0.2,15,0,0,TRUE,7786,OP_1672
2009,2003,2009,OP,P,1672,TR,31.1,E,1.2,-100,-100,15,0,0,TRUE,7787,OP_1672
2003,2003,2014,OP,P,1673,N,31.1,E,1.2,0.1,0.1,12,0,0,TRUE,7788,OP_1673
2004,2003,2014,OP,P,1673,F,31.1,E,1.2,0.2,0.2,15,0,0,TRUE,7789,OP_1673
2005,2003,2014,OP,P,1673,F,31.1,E,1.2,0.3,0.3,15,0,0,TRUE,7790,OP_1673
2006,2003,2014,OP,P,1673,F,31.1,E,1.2,0.4,0.4,32,0,0,TRUE,7791,OP_1673
2007,2003,2014,OP,P,1673,F,31.1,E,1.2,0.5,0.5,44,0,0,TRUE,7792,OP_1673
2009,2003,2014,OP,P,1673,F,31.1,E,1.2,0.6,0.6,62,0,0,TRUE,7793,OP_1673
2011,2003,2014,OP,P,1673,F,31.1,E,1.2,0.7,0.7,74,0,0,TRUE,7794,OP_1673
2013,2003,2014,OP,P,1673,F,31.1,E,1.2,0.9,0.9,90,0,0,TRUE,7795,OP_1673
2014,2003,2014,OP,P,1673,TR,31.1,E,1.2,-100,-100,-100,0,0,TRUE,7796,OP_1673
2003,2003,2007,OP,P,1674,N,31.1,E,1.2,0.1,0.1,11,0,0,TRUE,7797,OP_1674
2004,2003,2007,OP,P,1674,F,31.1,E,1.2,0.1,0.1,13,0,0,TRUE,7798,OP_1674
2005,2003,2007,OP,P,1674,F,31.1,E,1.2,0.1,0.1,13,0,0,TRUE,7799,OP_1674
2006,2003,2007,OP,P,1674,F,31.1,E,1.2,0.2,0.2,28,0,0,TRUE,7800,OP_1674
2007,2003,2007,OP,P,1674,F,31.1,E,1.2,-100,-100,-100,0,0,TRUE,7801,OP_1674
2009,2003,2007,OP,P,1674,TR,31.1,E,1.2,-100,-100,-100,0,0,TRUE,7802,OP_1674
2003,2003,2004,OP,P,1675,N,33.8,E,1.1,0.1,0.1,10,0,0,TRUE,7803,OP_1675
2004,2003,2004,OP,P,1675,TR,33.8,E,1.1,-100,-100,-100,0,0,TRUE,7804,OP_1675
2005,2003,2004,OP,P,1675,NF,33.8,E,1.1,-100,-100,-100,0,0,TRUE,7805,OP_1675
2007,2003,2004,OP,P,1675,NF,33.8,E,1.1,-100,-100,-100,0,0,TRUE,7806,OP_1675
2003,2003,2005,OP,P,1676,N,35.7,E,4.5,0.1,0.1,10,0,0,TRUE,7807,OP_1676
2004,2003,2005,OP,P,1676,F,35.7,E,4.5,0.2,0.2,12,0,0,TRUE,7808,OP_1676
2005,2003,2005,OP,P,1676,NF,35.7,E,4.5,-100,-100,-100,0,0,TRUE,7809,OP_1676
2006,2003,2005,OP,P,1676,NF,35.7,E,4.5,-100,-100,-100,0,0,TRUE,7810,OP_1676
2007,2003,2005,OP,P,1676,TR,35.7,E,4.5,-100,-100,-100,0,0,TRUE,7811,OP_1676
2003,2003,2004,OP,P,1677,N,44.3,E,1.4,0.1,0.1,4,0,0,TRUE,7812,OP_1677
2004,2003,2004,OP,P,1677,TR,44.3,E,1.4,-100,-100,-100,0,0,TRUE,7813,OP_1677
2003,2003,2005,OP,P,1678,N,58.4,E,1.3,0.2,0.2,20,0,0,TRUE,7814,OP_1678
2005,2003,2005,OP,P,1678,R,58.1,E,1.3,-100,-100,-100,0,0,TRUE,7815,OP_1678
2003,2003,2004,OP,P,1680,N,58.7,E,1.1,0.1,0.1,7,0,0,TRUE,7816,OP_1680
2004,2003,2004,OP,P,1680,TR,58.7,E,1.1,-100,-100,-100,0,0,TRUE,7817,OP_1680
2003,2003,2004,OP,P,1681,N,16.5,E,4.2,0.1,0.1,7,0,0,TRUE,7818,OP_1681
2004,2003,2004,OP,P,1681,TR,16.5,E,4.2,-100,-100,-100,0,0,TRUE,7819,OP_1681
2005,2003,2004,OP,P,1681,NF,16.5,E,4.2,-100,-100,-100,0,0,TRUE,7820,OP_1681
2007,2003,2004,OP,P,1681,NF,16.5,E,4.2,-100,-100,-100,0,0,TRUE,7821,OP_1681
2009,2003,2004,OP,P,1681,NF,16.5,E,4.2,-100,-100,-100,0,0,TRUE,7822,OP_1681
2011,2003,2004,OP,P ,1681,NF^3,16.5,E,4.2,-100,-100,-100,0,0,TRUE,7823,OP_1681
2003,2003,2004,OP,P,1682,N,16.5,E,4.2,0.1,0.1,5,0,0,TRUE,7824,OP_1682
2004,2003,2004,OP,P,1682,TR,16.5,E,4.2,-100,-100,-100,0,0,TRUE,7825,OP_1682
2005,2003,2004,OP,P,1682,NF,16.5,E,4.2,-100,-100,-100,0,0,TRUE,7826,OP_1682
2007,2003,2004,OP,P,1682,NF,16.5,E,4.2,-100,-100,-100,0,0,TRUE,7827,OP_1682
2009,2003,2004,OP,P,1682,NF,16.5,E,4.2,-100,-100,-100,0,0,TRUE,7828,OP_1682
2011,2003,2004,OP,P,1682,NF^3,16.5,E,4.2,-100,-100,-100,0,0,TRUE,7829,OP_1682
2003,2003,2005,OP,O,1683,N,14,E,4.3,0.4,0.4,18,0,0,TRUE,7830,OP_1683
2005,2003,2005,OP,O,1683,NF,14,E,4.3,-100,-100,-100,0,0,TRUE,7831,OP_1683
2007,2003,2005,OP,O,1683,NF,14,E,4.3,-100,-100,-100,0,0,TRUE,7832,OP_1683
2003,2003,2004,OP,P,1684,N,12.9,E,4.1,0.1,0.1,7,0,0,TRUE,7833,OP_1684
2004,2003,2004,OP,P,1684,TR,12.9,E,4.1,-100,-100,-100,0,0,TRUE,7834,OP_1684
2005,2003,2004,OP,P,1684,NF,12.9,E,4.1,-100,-100,-100,0,0,TRUE,7835,OP_1684
2007,2003,2004,OP,P,1684,NF,12.9,E,4.1,-100,-100,-100,0,0,TRUE,7836,OP_1684
2003,2003,2004,OP,P,1685,N,12.4,E,2.5,0.1,0.1,6,0,0,TRUE,7837,OP_1685
2004,2003,2004,OP,P,1685,TR,12.4,E,-100,-100,-100,-100,0,0,TRUE,7838,OP_1685
2005,2003,2004,OP,P,1685,NF,12.4,E,2.5,-100,-100,-100,0,0,TRUE,7839,OP_1685
2007,2003,2004,OP,P,1685,NF,12.4,E,2.5,-100,-100,-100,0,0,TRUE,7840,OP_1685
2009,2003,2004,OP,P,1685,NF,12.4,E,2.5,-100,-100,-100,0,0,TRUE,7841,OP_1685
2011,2003,2004,OP,P,1685,NF,12.4,E,2.5,-100,-100,-100,0,0,TRUE,7842,OP_1685
2003,2003,2005,OP,P,1686,N,7.5,E,4.3,0.5,0.5,8,0,0,TRUE,7843,OP_1686
2005,2003,2005,OP,P,1686,NF,7.5,E,4.3,-100,-100,-100,0,0,TRUE,7844,OP_1686
2007,2003,2005,OP,O,1686,F,7.5,E,4.3,-100,-100,-100,0,0,TRUE,7845,OP_1686
2009,2003,2005,OP,O,1686,TR,7.5,E,4.3,-100,-100,-100,0,0,TRUE,7846,OP_1686
2003,2003,-100,OP,O,1687,N,12.2,E,4.1,0.2,0.2,13,0,0,TRUE,7847,OP_1687
2005,2003,-100,OP,O,1687,NF,12.2,E,4.1,0.3,0.25,-100,0,0,TRUE,7848,OP_1687
2007,2003,-100,OP,O,1687,F,12.2,E,4.1,0.3,0.3,18,0,0,TRUE,7849,OP_1687
2009,2003,-100,OP,O,1687,F,12.2,E,4.1,0.5,0.5,14,0,0,TRUE,7850,OP_1687
2011,2003,-100,OP,O,1687,F,12.2,E,4.1,0.5,0.5,11,0,0,TRUE,7851,OP_1687
